,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Has_Score,GPlatforms
12374,Tom Clancy's Splinter Cell: Pandora Tomorrow,GBA,2004,Action,Ubisoft,0.05,0.02,0.0,0.0,0.06,68.0,19.0,6.2,6.0,Ubisoft,T,True,Portable
12401,TrackMania Turbo,XOne,2016,Action,Ubisoft,0.02,0.04,0.0,0.0,0.06,76.0,12.0,7.7,27.0,Nadeo,E,True,Xbox
12408,Mystic Heroes,PS2,2002,Action,Tecmo Koei,0.03,0.02,0.0,0.01,0.06,67.0,7.0,8.6,14.0,Koei,T,True,Playstation
12409,Tron 2.0: Killer App,GBA,2004,Action,Disney Interactive Studios,0.04,0.02,0.0,0.0,0.06,68.0,16.0,7.4,28.0,Digital Eclipse,E,True,Portable
12426,Generator Rex: Agent of Providence,X360,2011,Action,Activision,0.05,0.01,0.0,0.0,0.06,68.0,23.0,4.0,6.0,Virtuos,E10+,True,Xbox
12431,Nights of Azure,PS4,2015,Action,Tecmo Koei,0.03,0.02,0.0,0.01,0.06,67.0,40.0,7.6,71.0,Gust,T,True,Playstation
12434,Earth Defense Force 2017 Portable,PSV,2012,Action,D3Publisher,0.0,0.0,0.06,0.0,0.06,68.0,36.0,7.9,31.0,Sandlot,T,True,Portable
12441,Lego Batman 3: Beyond Gotham,PC,2014,Action,Warner Bros. Interactive Entertainment,0.0,0.06,0.0,0.0,0.06,68.0,23.0,6.8,21.0,TT Games,E10+,True,PC
12456,The LEGO Movie Videogame,PC,2014,Action,Warner Bros. Interactive Entertainment,0.02,0.04,0.0,0.0,0.06,68.0,7.0,6.8,33.0,TT Games,E10+,True,PC
12457,DuckTales: Remastered,WiiU,2013,Action,Capcom,0.06,0.0,0.0,0.01,0.06,76.0,10.0,7.9,100.0,WayForward,E,True,Nintendo
12466,LEGO Batman: The Videogame,PC,2008,Action,Warner Bros. Interactive Entertainment,0.02,0.03,0.0,0.01,0.06,80.0,15.0,7.8,61.0,Traveller's Tales,E10+,True,PC
12487,Cold Fear,XB,2005,Action,Ubisoft,0.05,0.01,0.0,0.0,0.06,71.0,41.0,7.6,20.0,Darkworks,M,True,Xbox
12501,The Great Escape,XB,2003,Action,SCi,0.05,0.01,0.0,0.0,0.06,55.0,24.0,7.4,28.0,Pivotal Games,T,True,Xbox
12518,Batman: Rise of Sin Tzu,GC,2003,Action,Ubisoft,0.05,0.01,0.0,0.0,0.06,63.0,17.0,7.4,28.0,Ubisoft Montreal,T,True,Portable
12526,Pro Evolution Soccer 2012,PS2,2011,Action,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,68.0,23.0,8.2,11.0,Konami,E,True,Playstation
12538,Song of the Deep,XOne,2016,Action,Insomniac Games,0.05,0.0,0.0,0.01,0.06,66.0,12.0,6.9,20.0,Insomniac Games,E,True,Xbox
12544,Dead Rising 2: Off the Record,PC,2011,Action,Capcom,0.04,0.02,0.0,0.01,0.06,66.0,10.0,5.3,54.0,Capcom Vancouver,M,True,PC
12546,ICO,PS3,2011,Action,Sony Computer Entertainment,0.0,0.0,0.06,0.0,0.06,68.0,23.0,7.4,27.0,Bluepoint Games,T,True,Playstation
12583,Create,PC,2010,Action,Electronic Arts,0.04,0.01,0.0,0.01,0.06,54.0,7.0,6.8,9.0,EA Bright Light,E,True,PC
12605,Devil's Third,WiiU,2015,Action,Nintendo,0.04,0.02,0.0,0.01,0.06,43.0,54.0,6.5,283.0,Valhalla Game Studios,M,True,Nintendo
12611,Xiaolin Showdown,PSP,2006,Action,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.06,59.0,4.0,7.4,28.0,BottleRocket Entertainment,E10+,True,Portable
12622,Resident Evil - Code: Veronica X,GC,2003,Action,Capcom,0.05,0.01,0.0,0.0,0.06,62.0,16.0,8.5,32.0,Nex Entertainment,M,True,Portable
12628,Trapt,PS2,2005,Action,Tecmo Koei,0.03,0.02,0.0,0.01,0.06,60.0,36.0,7.9,14.0,Paon Corporation,M,True,Playstation
12642,Adventure Time: The Secret of the Nameless Kingdom,X360,2014,Action,Little Orbit,0.0,0.05,0.0,0.0,0.06,58.0,5.0,7.5,4.0,WayForward,E10+,True,Xbox
12643,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,DS,2005,Action,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.06,58.0,10.0,7.0,5.0,Konami,E,True,Portable
12646,Jumper: Griffin's Story,X360,2008,Action,Eidos Interactive,0.05,0.0,0.0,0.0,0.06,29.0,16.0,3.3,30.0,Red Tribe,T,True,Xbox
12652,Tron 2.0: Killer App,XB,2004,Action,Disney Interactive Studios,0.04,0.01,0.0,0.0,0.06,69.0,36.0,4.3,4.0,Climax Group,T,True,Xbox
12669,Vampire Rain: Altered Species,PS3,2008,Action,Ignition Entertainment,0.05,0.0,0.0,0.0,0.06,30.0,15.0,3.5,36.0,Artoon,M,True,Playstation
12677,Toy Soldiers: War Chest,XOne,2015,Action,Ubisoft,0.05,0.0,0.0,0.01,0.06,60.0,14.0,8.4,50.0,Krome Studios,T,True,Xbox
12683,Mercury Meltdown,PSP,2006,Action,Atari,0.05,0.0,0.0,0.01,0.06,78.0,36.0,7.8,8.0,Ignition Entertainment,E,True,Portable
12689,Brave: A Warrior's Tale,X360,2009,Action,SouthPeak Games,0.05,0.01,0.0,0.0,0.06,42.0,17.0,5.0,4.0,Collision Studios,E10+,True,Xbox
12695,Brave: A Warrior's Tale,Wii,2009,Action,SouthPeak Games,0.05,0.0,0.0,0.0,0.06,48.0,13.0,7.4,28.0,Collision Studios,E10+,True,Nintendo
12700,Fatal Frame,XB,2002,Action,Tecmo Koei,0.04,0.01,0.0,0.0,0.06,77.0,17.0,8.6,16.0,Tecmo,T,True,Xbox
12706,Resident Evil 2,GC,2003,Action,Capcom,0.04,0.01,0.0,0.0,0.06,59.0,15.0,8.5,31.0,Capcom,M,True,Portable
12710,Catwoman,XB,2004,Action,Electronic Arts,0.04,0.01,0.0,0.0,0.06,45.0,33.0,4.6,5.0,EA Games,T,True,Xbox
12714,Top Gun: Hard Lock,X360,2012,Action,505 Games,0.03,0.02,0.0,0.0,0.06,54.0,8.0,3.5,16.0,505 Games,T,True,Xbox
12716,Warriors Orochi 2,X360,2008,Action,Tecmo Koei,0.04,0.0,0.01,0.0,0.06,44.0,28.0,8.1,15.0,Omega Force,T,True,Xbox
12726,Animorphs: Shattered Reality,PS,2000,Action,Infogrames,0.03,0.02,0.0,0.0,0.06,27.0,4.0,7.4,28.0,SingleTrac,E,True,Playstation
12730,Gun Showdown,PSP,2006,Action,Activision,0.05,0.0,0.0,0.01,0.06,73.0,41.0,7.6,9.0,"Rebellion, Neversoft Entertainment",M,True,Portable
12731,Terminator 3: Rise of the Machines,GBA,2003,Action,Atari,0.04,0.02,0.0,0.0,0.06,50.0,15.0,7.4,28.0,Taniko,T,True,Portable
12736,Constantine,XB,2005,Action,SCi,0.04,0.01,0.0,0.0,0.06,60.0,31.0,7.1,17.0,Bits Studios,M,True,Xbox
12737,Tom Clancy's Splinter Cell: Double Agent,GC,2006,Action,Ubisoft,0.04,0.01,0.0,0.0,0.06,64.0,8.0,7.1,7.0,Ubisoft Montreal,M,True,Portable
12749,Samurai Jack: The Shadow of Aku,PS2,2004,Action,Sega,0.03,0.02,0.0,0.01,0.06,59.0,21.0,8.4,10.0,Adrenium,T,True,Playstation
12753,Winx Club: Quest for the Codex,DS,2006,Action,Konami Digital Entertainment,0.03,0.02,0.0,0.0,0.06,68.0,23.0,6.8,6.0,Powerhead Games,E,True,Portable
12761,Viewtiful Joe: Red Hot Rumble,GC,2005,Action,Capcom,0.04,0.01,0.0,0.0,0.06,62.0,27.0,6.9,8.0,Clover Studio,T,True,Portable
12765,X-Men: Destiny,DS,2011,Action,Activision,0.05,0.01,0.0,0.0,0.06,33.0,6.0,5.6,7.0,Silicon Knights,E10+,True,Portable
12783,Harry Potter and the Sorcerer's Stone,PC,2001,Action,Electronic Arts,0.01,0.04,0.0,0.01,0.06,65.0,11.0,7.8,76.0,KnowWonder,E,True,PC
12787,Scurge: Hive,DS,2006,Action,SouthPeak Games,0.05,0.0,0.0,0.0,0.06,70.0,29.0,8.6,5.0,"Orbital Media, Inc.",E10+,True,Portable
12789,Remember Me,PC,2013,Action,Capcom,0.0,0.05,0.0,0.0,0.06,65.0,26.0,7.4,1007.0,DONTNOD Entertainment,M,True,PC
12815,BattleBots: Beyond the BattleBox,GBA,2002,Action,Vivendi Games,0.04,0.01,0.0,0.0,0.06,53.0,7.0,7.4,28.0,Cave Barn,E,True,Portable
12829,The Saboteur,PC,2009,Action,Electronic Arts,0.0,0.05,0.0,0.01,0.06,76.0,20.0,8.0,236.0,Pandemic Studios,M,True,PC
12852,Carmen Sandiego: The Secret of the Stolen Drums,PS2,2004,Action,BAM! Entertainment,0.03,0.02,0.0,0.01,0.06,53.0,8.0,7.4,28.0,Artificial Mind and Movement,E,True,Playstation
12864,7 Days to Die,XOne,2016,Action,Telltale Games,0.03,0.02,0.0,0.0,0.05,35.0,17.0,5.2,74.0,The Fun Pimps Entertainment LLC,M,True,Xbox
12869,Final Fight: Streetwise,PS2,2006,Action,Capcom,0.03,0.02,0.0,0.01,0.05,43.0,36.0,6.2,11.0,Capcom,M,True,Playstation
12873,Gladiator: Sword of Vengeance,XB,2003,Action,Acclaim Entertainment,0.04,0.01,0.0,0.0,0.05,65.0,25.0,7.1,7.0,Acclaim Studios Manchester,M,True,Xbox
12875,Dungeon Keeper 2,PC,1999,Action,Electronic Arts,0.0,0.05,0.0,0.01,0.05,68.0,23.0,8.8,100.0,Bullfrog Productions,M,True,PC
12885,Coraline,Wii,2009,Action,D3Publisher,0.05,0.0,0.0,0.0,0.05,42.0,7.0,5.5,8.0,Papaya Studios,E10+,True,Nintendo
12890,Xiaolin Showdown,DS,2006,Action,Konami Digital Entertainment,0.05,0.0,0.0,0.0,0.05,58.0,7.0,7.4,28.0,Razorback Developments,E,True,Portable
12895,Marc Ecko's Getting Up: Contents Under Pressure,PS2,2006,Action,Atari,0.03,0.02,0.0,0.01,0.05,69.0,39.0,7.2,31.0,Double Helix Games,M,True,Playstation
12902,Blood Omen 2,GC,2002,Action,Eidos Interactive,0.04,0.01,0.0,0.0,0.05,71.0,15.0,7.4,28.0,Crystal Dynamics,M,True,Portable
12915,Dynasty Warriors 5,XB,2005,Action,Tecmo Koei,0.04,0.01,0.0,0.0,0.05,66.0,22.0,8.0,4.0,Omega Force,T,True,Xbox
12928,Murdered: Soul Suspect,PC,2014,Action,Square Enix,0.0,0.05,0.0,0.0,0.05,59.0,22.0,7.4,379.0,Airtight Games,M,True,PC
12939,Taito Legends Power Up,PSP,2007,Action,Destineer,0.05,0.0,0.0,0.0,0.05,41.0,9.0,7.4,28.0,Empire Oxford,E,True,Portable
12969,Samurai Champloo: Sidetracked,PS2,2006,Action,Namco Bandai Games,0.03,0.02,0.0,0.01,0.05,66.0,26.0,7.2,6.0,Grasshopper Manufacture,T,True,Playstation
12975,Mister Slime,DS,2008,Action,SouthPeak Games,0.05,0.0,0.0,0.0,0.05,59.0,12.0,7.4,28.0,Lexis Numerique,E,True,Portable
12982,Domino Rally,Wii,2007,Action,Nordcurrent,0.05,0.0,0.0,0.0,0.05,57.0,4.0,7.4,28.0,RED Entertainment,E,True,Nintendo
12983,King Arthur,XB,2004,Action,Konami Digital Entertainment,0.04,0.01,0.0,0.0,0.05,61.0,15.0,7.4,28.0,Krome Studios,T,True,Xbox
13001,Dead Island Definitive Collection,XOne,2016,Action,Deep Silver,0.02,0.03,0.0,0.0,0.05,67.0,10.0,4.9,18.0,Techland,M,True,Xbox
13014,Aliens in the Attic,DS,2009,Action,Playlogic Game Factory,0.05,0.0,0.0,0.0,0.05,58.0,7.0,6.0,5.0,Engine Software,E10+,True,Portable
13017,Hunted: The Demon's Forge,PC,2011,Action,Bethesda Softworks,0.03,0.01,0.0,0.0,0.05,61.0,21.0,6.6,127.0,InXile Entertainment,M,True,PC
13025,Otogi 2: Immortal Warriors,XB,2003,Action,Sega,0.04,0.01,0.0,0.0,0.05,79.0,43.0,8.3,12.0,From Software,T,True,Xbox
13026,Legend of Kay,PS2,2005,Action,JoWood Productions,0.03,0.02,0.0,0.01,0.05,72.0,30.0,7.3,18.0,Neon Studios,E10+,True,Playstation
13030,Tom Clancy's HAWX 2,PC,2010,Action,Ubisoft,0.0,0.04,0.0,0.01,0.05,66.0,12.0,3.8,47.0,Ubisoft,T,True,PC
13038,Teenage Mutant Ninja Turtles: Mutants in Manhattan,PS3,2016,Action,Activision,0.01,0.03,0.0,0.01,0.05,68.0,23.0,3.4,14.0,PlatinumGames,T,True,Playstation
13055,Bladestorm: Nightmare,XOne,2015,Action,Tecmo Koei,0.03,0.02,0.0,0.0,0.05,48.0,6.0,7.1,8.0,Omega Force,T,True,Xbox
13084,Ontamarama,DS,2007,Action,Atlus,0.05,0.0,0.0,0.0,0.05,71.0,9.0,7.4,28.0,Noise Factory,E,True,Portable
13094,Hysteria Hospital: Emergency Ward,Wii,2009,Action,Oxygen Interactive,0.05,0.0,0.0,0.0,0.05,53.0,10.0,7.4,28.0,Gameinvest,E,True,Nintendo
13120,Tenchu: Dark Secret,DS,2006,Action,From Software,0.03,0.0,0.01,0.0,0.05,37.0,10.0,5.1,7.0,From Software,T,True,Portable
13149,Alias,XB,2004,Action,Acclaim Entertainment,0.04,0.01,0.0,0.0,0.05,64.0,37.0,6.0,4.0,Acclaim Studios Cheltenham,T,True,Xbox
13172,Dr. Seuss: Green Eggs and Ham,GBA,2003,Action,NewKidCo,0.04,0.01,0.0,0.0,0.05,68.0,23.0,9.0,21.0,Handheld Games,E,True,Portable
13198,Ty the Tasmanian Tiger 3: Night of the Quinkan,GBA,2005,Action,Zoo Digital Publishing,0.04,0.01,0.0,0.0,0.05,73.0,6.0,7.4,28.0,Krome Studios,E10+,True,Portable
13215,Metroid Prime: Federation Force,3DS,2016,Action,Nintendo,0.02,0.01,0.01,0.0,0.05,64.0,56.0,5.1,219.0,"Next Level Games, Nintendo",T,True,Portable
13216,Rogue Ops,GC,2003,Action,Kemco,0.04,0.01,0.0,0.0,0.05,65.0,21.0,7.4,28.0,Bits Studios,M,True,Portable
13235,Around the World in 80 Days,GBA,2004,Action,Hip Interactive,0.03,0.01,0.0,0.0,0.05,40.0,9.0,7.4,28.0,Saffire,E,True,Portable
13251,Saints Row: Gat out of Hell,PS4,2015,Action,Deep Silver,0.0,0.04,0.0,0.01,0.05,64.0,45.0,5.7,98.0,Volition Inc.,M,True,Playstation
13268,Cartoon Network Racing,DS,2006,Action,Game Factory,0.04,0.0,0.0,0.0,0.05,55.0,13.0,7.4,28.0,Firebrand Games,E,True,Portable
13274,Barnyard,GBA,2006,Action,THQ,0.03,0.01,0.0,0.0,0.05,56.0,8.0,7.4,28.0,Halfbrick Studios,E,True,Portable
13284,Crime Life: Gang Wars,XB,2005,Action,Konami Digital Entertainment,0.04,0.01,0.0,0.0,0.05,30.0,19.0,3.4,9.0,Hothouse Creations,M,True,Xbox
13292,Dynasty Warriors Vol. 2,PSP,2006,Action,Tecmo Koei,0.04,0.0,0.0,0.0,0.05,57.0,28.0,8.1,8.0,Omega Force,T,True,Portable
13297,LEGO Indiana Jones 2: The Adventure Continues,PC,2009,Action,Activision,0.02,0.03,0.0,0.01,0.05,66.0,13.0,8.0,19.0,Traveller's Tales,E10+,True,PC
13302,Fatal Frame II: Crimson Butterfly Director's Cut,XB,2004,Action,Microsoft Game Studios,0.04,0.01,0.0,0.0,0.05,84.0,37.0,8.3,16.0,Tecmo,M,True,Xbox
13305,LEGO The Hobbit,PC,2014,Action,Warner Bros. Interactive Entertainment,0.0,0.05,0.0,0.0,0.05,68.0,6.0,7.4,28.0,TT Games,E10+,True,PC
13326,Secret Service,X360,2008,Action,Activision Value,0.04,0.0,0.0,0.0,0.05,68.0,23.0,5.5,8.0,Tigon,T,True,Xbox
13330,DuckTales: Remastered,PS3,2013,Action,Capcom,0.01,0.03,0.0,0.01,0.05,75.0,31.0,7.4,135.0,WayForward,E,True,Playstation
13371,NightCaster II: Equinox,XB,2002,Action,Jaleco,0.03,0.01,0.0,0.0,0.05,46.0,12.0,7.0,4.0,Jaleco Entertainment,T,True,Xbox
13415,Yaiba: Ninja Gaiden Z,X360,2014,Action,Tecmo Koei,0.03,0.01,0.0,0.0,0.05,50.0,20.0,5.3,43.0,"Spark Unlimited, comcept",M,True,Xbox
13424,Code Lyoko,DS,2007,Action,Game Factory,0.03,0.01,0.0,0.0,0.05,63.0,11.0,6.8,13.0,DC Studios,E10+,True,Portable
13451,Double Dragon Advance,GBA,2003,Action,Atlus,0.03,0.01,0.0,0.0,0.05,75.0,21.0,8.4,5.0,Million,T,True,Portable
13488,Fantastic Four: Rise of the Silver Surfer,Wii,2007,Action,Take-Two Interactive,0.04,0.01,0.0,0.0,0.05,39.0,16.0,5.9,15.0,7 Studios,T,True,Nintendo
13519,Mafia,PC,2002,Action,Take-Two Interactive,0.0,0.04,0.0,0.01,0.04,88.0,27.0,9.1,863.0,Illusion Softworks,M,True,PC
13526,Fantastic Four: Rise of the Silver Surfer,DS,2007,Action,Take-Two Interactive,0.04,0.0,0.0,0.0,0.04,35.0,8.0,4.8,13.0,7 Studios,E10+,True,Portable
13545,Heatseeker,PSP,2007,Action,Codemasters,0.04,0.0,0.0,0.0,0.04,49.0,7.0,7.4,28.0,IR Gurus,T,True,Portable
13550,Battlezone,PS4,2016,Action,Rebellion Developments,0.02,0.02,0.0,0.01,0.04,66.0,39.0,7.0,31.0,Rebellion,T,True,Playstation
13562,Teenage Mutant Ninja Turtles: Mutants in Manhattan,XOne,2016,Action,Activision,0.03,0.01,0.0,0.0,0.04,55.0,14.0,6.0,38.0,PlatinumGames,T,True,Xbox
13567,Disney's Meet the Robinsons,GC,2007,Action,Disney Interactive Studios,0.03,0.01,0.0,0.0,0.04,68.0,5.0,7.4,28.0,Avalanche Software,E10+,True,Portable
13577,Spy Fiction,PS2,2003,Action,Sega,0.02,0.02,0.0,0.01,0.04,61.0,33.0,7.4,28.0,Access Games,M,True,Playstation
13579,Tom Clancy's HAWX,PC,2009,Action,Ubisoft,0.0,0.03,0.0,0.01,0.04,70.0,23.0,7.3,125.0,Ubisoft Romania,T,True,PC
13587,King Arthur,GC,2004,Action,Konami Digital Entertainment,0.03,0.01,0.0,0.0,0.04,60.0,14.0,7.4,28.0,Krome Studios,T,True,Portable
13618,Teenage Mutant Ninja Turtles: Mutants in Manhattan,X360,2016,Action,Activision,0.01,0.03,0.0,0.0,0.04,68.0,23.0,4.3,16.0,PlatinumGames,T,True,Xbox
13624,Red Ninja: End of Honor,PS2,2005,Action,Vivendi Games,0.02,0.02,0.0,0.01,0.04,47.0,17.0,5.0,7.0,Opus,M,True,Playstation
13632,LEGO Friends,3DS,2013,Action,Warner Bros. Interactive Entertainment,0.0,0.04,0.0,0.0,0.04,43.0,4.0,8.3,4.0,Hellbent Games,E,True,Portable
13637,SPRay,Wii,2008,Action,Tecmo Koei,0.04,0.0,0.0,0.0,0.04,42.0,16.0,4.5,6.0,EKO Software,E10+,True,Nintendo
13657,The Invincible Iron Man,GBA,2002,Action,Activision,0.03,0.01,0.0,0.0,0.04,68.0,9.0,7.4,28.0,Torus Games,E,True,Portable
13678,Dead Head Fred,PSP,2007,Action,D3Publisher,0.04,0.0,0.0,0.0,0.04,75.0,30.0,7.3,23.0,Vicious Cycle,M,True,Portable
13680,Pocket Pool,PSP,2007,Action,Conspiracy Entertainment,0.04,0.0,0.0,0.0,0.04,37.0,19.0,7.4,28.0,Conspiracy Entertainment,M,True,Portable
13695,Gravity Falls: Legend of the Gnome Gemulets,3DS,2015,Action,Ubisoft,0.03,0.0,0.0,0.0,0.04,46.0,4.0,5.8,10.0,Ubisoft Osaka,E,True,Portable
13696,Rodea the Sky Soldier,3DS,2015,Action,Nippon Ichi Software,0.03,0.0,0.0,0.0,0.04,45.0,7.0,5.6,37.0,"Prope, Kadokawa",E10+,True,Portable
13704,Hellboy: The Science of Evil,PSP,2008,Action,Konami Digital Entertainment,0.04,0.0,0.0,0.0,0.04,42.0,14.0,7.1,13.0,Krome Studios,T,True,Portable
13715,LEGO Indiana Jones: The Original Adventures,PC,2008,Action,LucasArts,0.02,0.02,0.0,0.0,0.04,78.0,14.0,7.7,35.0,Traveller's Tales,E10+,True,PC
13741,Lionel Trains: On Track,DS,2006,Action,DSI Games,0.04,0.0,0.0,0.0,0.04,47.0,4.0,7.4,28.0,Black Lantern Studios,E,True,Portable
13747,Catwoman,GBA,2004,Action,Electronic Arts,0.03,0.01,0.0,0.0,0.04,61.0,7.0,7.4,28.0,Magic Pockets,T,True,Portable
13748,Devil May Cry 4,PC,2008,Action,Capcom,0.01,0.02,0.0,0.01,0.04,78.0,21.0,8.5,353.0,Capcom,M,True,PC
13755,Barnyard,Wii,2006,Action,THQ,0.04,0.0,0.0,0.0,0.04,65.0,15.0,5.7,7.0,Blue Tongue Entertainment,E10+,True,Nintendo
13772,Aeon Flux,PS2,2005,Action,THQ,0.02,0.02,0.0,0.01,0.04,66.0,19.0,5.8,9.0,Terminal Reality,T,True,Playstation
13788,Terraria,XOne,2014,Action,505 Games,0.0,0.04,0.0,0.0,0.04,84.0,5.0,7.7,29.0,Engine Software,T,True,Xbox
13833,Samurai Warriors 2: Empires,X360,2007,Action,Tecmo Koei,0.03,0.0,0.01,0.0,0.04,53.0,29.0,8.5,13.0,Omega Force,T,True,Xbox
13842,Resident Evil: Revelations,PC,2013,Action,Capcom,0.0,0.04,0.0,0.0,0.04,77.0,12.0,7.0,342.0,Capcom,M,True,PC
13847,The Da Vinci Code,XB,2006,Action,Take-Two Interactive,0.03,0.01,0.0,0.0,0.04,52.0,34.0,2.8,5.0,Double Helix Games,T,True,Xbox
13859,Shadow of the Colossus,PS3,2011,Action,Sony Computer Entertainment,0.0,0.0,0.04,0.0,0.04,68.0,23.0,8.4,72.0,Bluepoint Games,T,True,Playstation
13862,BlazBlue: Chrono Phantasma Extend,PS3,2015,Action,PQube,0.0,0.0,0.04,0.0,0.04,68.0,23.0,8.3,10.0,Arc System Works,T,True,Playstation
13869,Headhunter: Redemption,PS2,2004,Action,Sega,0.02,0.01,0.0,0.0,0.04,62.0,29.0,6.7,7.0,Amuze,M,True,Playstation
13871,The Chase: Felix Meets Felicity,DS,2009,Action,Atari,0.04,0.0,0.0,0.0,0.04,59.0,9.0,7.4,28.0,Razorback Developments,E,True,Portable
13874,Dead Rising,PS4,2016,Action,Capcom,0.02,0.0,0.01,0.01,0.04,78.0,6.0,6.6,30.0,Capcom,M,True,Playstation
13876,Grand Theft Auto: Vice City,PC,2003,Action,Take-Two Interactive,0.0,0.03,0.0,0.01,0.04,94.0,30.0,8.8,1520.0,Rockstar North,M,True,PC
13891,Astro Boy: The Video Game,PSP,2009,Action,D3Publisher,0.04,0.0,0.0,0.0,0.04,60.0,6.0,7.4,28.0,High Voltage Software,E10+,True,Portable
13895,Resident Evil: Operation Raccoon City,PC,2012,Action,Capcom,0.0,0.03,0.0,0.01,0.04,48.0,8.0,3.8,188.0,Slant Six,M,True,PC
13916,Metal Gear Solid V: The Definitive Experience,PS4,2016,Action,Konami Digital Entertainment,0.01,0.02,0.01,0.0,0.04,68.0,23.0,7.8,11.0,Kojima Productions,M,True,Playstation
13919,Gal Gun: Double Peace,PSV,2015,Action,PQube,0.0,0.02,0.01,0.01,0.04,68.0,23.0,8.1,10.0,"Alchemist, Inti Creates",M,True,Portable
13931,TMNT,DS,2007,Action,Ubisoft,0.03,0.01,0.0,0.0,0.04,42.0,10.0,2.2,5.0,Ubisoft Quebec,E10+,True,Portable
13936,Stolen,PS2,2005,Action,Hip Interactive,0.02,0.01,0.0,0.0,0.04,51.0,16.0,7.4,16.0,Blue 52,T,True,Playstation
13942,LEGO Jurassic World,PC,2015,Action,Warner Bros. Interactive Entertainment,0.0,0.04,0.0,0.0,0.04,72.0,8.0,7.1,31.0,TT Games,E10+,True,PC
13968,Dragon Ball: Advanced Adventure,GBA,2004,Action,Namco Bandai Games,0.03,0.01,0.0,0.0,0.04,75.0,7.0,8.5,11.0,Dimps Corporation,E10+,True,Portable
13971,The Ripping Friends,GBA,2002,Action,THQ,0.03,0.01,0.0,0.0,0.04,38.0,12.0,7.4,28.0,Creations,E,True,Portable
13975,Super Army War,GBA,2005,Action,Flashpoint Games,0.03,0.01,0.0,0.0,0.04,58.0,8.0,7.4,28.0,Atlus Co.,T,True,Portable
13985,Beyblade Evolution,3DS,2013,Action,Rising Star Games,0.02,0.01,0.0,0.0,0.04,49.0,7.0,6.3,4.0,Rising Star Games,E,True,Portable
13988,Castlevania: Lords of Shadow 2,PC,2014,Action,Konami Digital Entertainment,0.01,0.03,0.0,0.0,0.04,58.0,16.0,7.7,498.0,Mercury Steam,M,True,PC
14002,Assassin's Creed Chronicles: China,PS4,2015,Action,Ubisoft,0.0,0.03,0.0,0.01,0.04,69.0,44.0,6.4,83.0,"Climax Group, Climax Studios",T,True,Playstation
14011,Cy Girls,PS2,2004,Action,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.04,53.0,28.0,8.8,4.0,KCEJ,M,True,Playstation
14020,Harry Potter and the Order of the Phoenix,PC,2007,Action,Electronic Arts,0.0,0.03,0.0,0.0,0.04,63.0,11.0,7.1,34.0,EA Games,E10+,True,PC
14021,Minority Report: Everybody Runs,GBA,2002,Action,Activision,0.03,0.01,0.0,0.0,0.04,54.0,8.0,7.4,28.0,Torus Games,T,True,Portable
14033,Gumby vs. the Astrobots,GBA,2005,Action,Namco Bandai Games,0.03,0.01,0.0,0.0,0.04,63.0,4.0,7.4,28.0,Torus Games,E,True,Portable
14038,Scarface: The World is Yours,PC,2006,Action,Vivendi Games,0.01,0.02,0.0,0.0,0.04,73.0,18.0,7.5,57.0,Radical Entertainment,M,True,PC
14043,Harry Potter and the Prisoner of Azkaban,PC,2004,Action,Electronic Arts,0.0,0.03,0.0,0.0,0.04,67.0,19.0,7.2,50.0,KnowWonder,E,True,PC
14056,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,XB,2005,Action,Konami Digital Entertainment,0.03,0.01,0.0,0.0,0.04,56.0,13.0,7.4,28.0,Konami,E10+,True,Xbox
14060,Saints Row 2,PC,2009,Action,THQ,0.0,0.03,0.0,0.01,0.04,72.0,24.0,6.8,380.0,"Volition Inc., CD Projekt Red Studio, CD Projekt, CD Projekt Localisation Centre",M,True,PC
14150,Alienators: Evolution Continues,GBA,2001,Action,Activision,0.03,0.01,0.0,0.0,0.03,54.0,4.0,7.4,28.0,Digital Eclipse,E,True,Portable
14155,Pirates: Duels on the High Seas,DS,2008,Action,Oxygen Interactive,0.03,0.0,0.0,0.0,0.03,50.0,15.0,7.4,28.0,Oxygen Interactive,E,True,Portable
14158,Tomb Raider: Anniversary,PC,2007,Action,Eidos Interactive,0.0,0.03,0.0,0.01,0.03,83.0,26.0,8.1,242.0,Nixxes Software,T,True,PC
14161,Infamous: First Light,PS4,2014,Action,Sony Computer Entertainment,0.0,0.03,0.0,0.0,0.03,73.0,70.0,7.5,580.0,Sucker Punch,T,True,Playstation
14172,Bounty Hounds,PSP,2006,Action,Namco Bandai Games,0.03,0.0,0.0,0.0,0.03,63.0,14.0,6.0,7.0,Xpec,T,True,Portable
14192,The Cursed Crusade,PC,2011,Action,DTP Entertainment,0.0,0.03,0.0,0.01,0.03,55.0,7.0,6.0,33.0,Kylotonn,M,True,PC
